name,Size,Room,Fee,Endprice,KvMPrice,Saledate,City,District,TypeOfProperty
Österundagatan 9,85,4,,3020000,,2017-4-21,Västerås kommun,Norra Malmaberg,Villa
Isvägen 7,226,7,,4000000,,2017-4-21,Västerås kommun,Hökåsen,Friliggande villa
Öster Mälarstrands alle 130,83,3,4675,2900000,234940,2017-4-21,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Släggkastargatan 6,89,4,4685,1200000,213423,2017-4-21,Västerås kommun,Rönnby,Bostadsrättslägenhet
Hantverkargatan 11,34,1,1053,1800000,252941,2017-4-20,Västerås kommun,Centralt,Bostadsrättslägenhet
Stentorpsgatan 26A,41,5,2490,680000,216386,2017-4-20,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Bangatan 27,63,5,2976,1200000,218898,2017-4-20,Västerås kommun,Nordanby Gärde,Bostadsrättslägenhet
Narvavägen 23,87,4,5249,1300000,214943,2017-4-20,Västerås kommun,Hammarby,Bostadsrättslägenhet
Smältverksgatan 152,92,5,5298,1400000,215135,2017-4-20,Västerås kommun,Bäckby,Bostadsrättslägenhet
Korsängsgatan 6,55,2,2956,1925000,235000,2017-4-20,Västerås kommun,Hemdal,Bostadsrättslägenhet
Knutsgatan 5 C,49,1,2542,1500000,230612,2017-4-20,Västerås kommun,Centrum,Bostadsrättslägenhet
Tvärpilsgatan 13,156,7,,4000000,,2017-4-19,Västerås kommun,Guldkullen,Villa
Stora gatan 51,28,1,1458,895000,231964,2017-4-19,Västerås kommun,Centrum,Bostadsrättslägenhet
Vårdkasevägen 17,134,4,,3650000,,2017-4-19,Västerås kommun,Guldkullen,Friliggande villa
Karlsgatan 11A,173,6,7144,3350000,219297,2017-4-19,Västerås kommun,Centralt,Bostadsrättslägenhet
Benvägen 38,39,9,2431,600000,215038,2017-4-19,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Kornbodsgatan 17,150,6,,3275000,,2017-4-19,Västerås kommun,Vallby,Friliggande villa
Pistolgatan 14,158,7,,5300000,,2017-4-18,Västerås kommun,Stohagen,Villa
Traktorgatan 3,135,5,,3180000,,2017-4-18,Västerås kommun,Hammarby,Friliggande villa
Linnégatan 10,45,2,2611,1750000,238889,2017-4-18,Västerås kommun,Centrum,Bostadsrättslägenhet
Stora Gatan 84,57,5,2726,1875000,232609,2017-4-17,Västerås kommun,Centralt/Vasastaden,Bostadsrättslägenhet
Dragverksgatan 51,76,5,4336,995000,213007,2017-4-17,Västerås kommun,Bäckby,Bostadsrättslägenhet
Lötgatan 12,192,6,,5310000,,2017-4-17,Västerås kommun,Barkarö,Friliggande villa
Blåklockevägen 39,144,5,,3500000,,2017-4-15,Västerås kommun,Önsta Gryta,Friliggande villa
Polstjärnegatan 27,116,1,4756,1775000,215289,2017-4-13,Västerås kommun,Vetterstorp,Bostadsrättslägenhet
Jakobsbergsgatan 13A,43,1,2659,1300000,230233,2017-4-13,Västerås kommun,Centralt/Oxbacken,Bostadsrättslägenhet
Ploggatan 1,135,5,,2898000,,2017-4-13,Västerås kommun,Hammarby,Friliggande villa
Liegatan 30,103,4,,2750000,,2017-4-13,Västerås kommun,Hammarby,Par/Rad/Kedjehus
Åsgatan 1,80,3,2983,2210000,227625,2017-4-13,Västerås kommun,Centralt/Oxbacken,Bostadsrättslägenhet
Kopparbergsvägen 22A,89,5,6738,1850000,220670,2017-4-13,Västerås kommun,Centrum,Bostadsrättslägenhet
Axel Oxenstiernas gata 10,72,3,3787,995000,213819,2017-4-13,Västerås kommun,Bäckby,Bostadsrättslägenhet
Malmabergsgatan 31A,80,3,4186,1800000,222500,2017-4-13,Västerås kommun,Sandgärdet/Haga,Bostadsrättslägenhet
Emausgatan 21A,83,4,4563,1825000,221988,2017-4-12,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Hagagränd 25,60,5,3190,1380000,222810,2017-4-12,Västerås kommun,Haga,Bostadsrättslägenhet
Hökåsvägen 73,153,5,,2795000,,2017-4-12,Västerås kommun,Hökåsen,Villa
Axel Oxenstiernas Gata 14,56,2,3193,725000,212946,2017-4-12,Västerås kommun,Bäckby,Bostadsrättslägenhet
Norra Floragatan 25,80,3,4907,1785000,222313,2017-4-12,Västerås kommun,OXBACKEN / VÄSTERMALM,Bostadsrättslägenhet
Mimergatan 6 A,90,3,4130,2850000,231667,2017-4-12,Västerås kommun,Centrum/Östermalm,Bostadsrättslägenhet
Haga Parkgata 21 A,39,1,2637,655000,216795,2017-4-12,Västerås kommun,Haga,Bostadsrättslägenhet
Spikverksgatan 36,132,5,,2010000,,2017-4-12,Västerås kommun,Bäckby,Par/Rad/Kedjehus
Flisavägen 39,88,5,4876,950000,210734,2017-4-12,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Runebergsgatan 2 C,69,2,3597,2060000,229855,2017-4-12,Västerås kommun,Korsängsgärdet/Hemdal,Bostadsrättslägenhet
Brahegatan 10A,84,2,3826,2300000,227316,2017-4-11,Västerås kommun,Centralt,Bostadsrättslägenhet
Vetterslundsgatan 4,77,5,4685,1200000,215484,2017-4-11,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Hagagränd 3,48,2,2980,1000000,220833,2017-4-11,Västerås kommun,Haga,Bostadsrättslägenhet
Norrbygatan 3B,80,5,4669,1200000,214907,2017-4-11,Västerås kommun,Odensvi,Bostadsrättslägenhet
Gunnilbogatan 20A,39,5,2184,950000,224051,2017-4-11,Västerås kommun,Haga,Bostadsrättslägenhet
Odensvigatan 5,96,4,5218,1360000,214167,2017-4-11,Västerås kommun,Odensvi,Bostadsrättslägenhet
Pila Brittas Gata 2,54,2,3097,1850000,234259,2017-4-11,Västerås kommun,SLOTTSTRÄDGÅRDEN,Bostadsrättslägenhet
Barometergatan 39,122,5,,3400000,,2017-4-10,Västerås kommun,TALLTORP,Friliggande villa
Tunbyvägen 38A,41,5,3222,900000,221687,2017-4-10,Västerås kommun,Vega,Bostadsrättslägenhet
Sigtunagatan 14,110,4,5616,2860000,,2017-4-10,Västerås kommun,Hemdal,Bostadsrätt
Kristinagatan 10,144,5,5581,3695000,225660,2017-4-10,Västerås kommun,CENTRUM,Bostadsrättslägenhet
Barkarö Bygata 383,150,5,,2695000,,2017-4-9,Västerås kommun,Barkarö,Par/Rad/Kedjehus
Kaserngatan 17,61,5,3142,1620000,226341,2017-4-9,Västerås kommun,Viksäng,Bostadsrättslägenhet
Morkullegatan 4,53,2,2861,700000,213208,2017-4-9,Västerås kommun,Råby/ Morkullan,Bostadsrättslägenhet
Kungsåragatan 66,110,5,,3020000,,2017-4-8,Västerås kommun,Skiljebo,Par/Rad/Kedjehus
Bofinksvägen 15,84,3,5428,750000,28929,2017-4-8,Västerås kommun,Råby,Bostadsrättslägenhet
Lövsångargatan 29,106,4,,2075000,,2017-4-8,Västerås kommun,Råby,Par/Rad/Kedjehus
Johanneshöjden 4,65,2,3695,2210000,234000,2017-4-7,Västerås kommun,Karlsdal,Bostadsrättslägenhet
Sjötullsgatan 6,64,2,4211,2260000,235313,2017-4-7,Västerås kommun,Östra Hamnen,Bostadsrättslägenhet
Lundbobergsvägen 26,115,5,,2500000,,2017-4-7,Västerås kommun,Tortuna,Friliggande villa
Floragatan 15 B,94,3,4684,2975000,231649,2017-4-7,Västerås kommun,Vasastaden/Centralt,Bostadsrättslägenhet
Lillåuddsallén 3,38,1,2280,1530000,240263,2017-4-7,Västerås kommun,Lillåudden,Bostadsrättslägenhet
Jakobsgatan 54,46,5,2837,750000,216129,2017-4-7,Västerås kommun,Pettersberg,Bostadsrättslägenhet
Nanna Svartz Gata 5,109,4,5526,2950000,227064,2017-4-7,Västerås kommun,SLOTTSTRÄDGÅRDEN,Bostadsrättslägenhet
Mälargatan 8,99,2,5365,4625000,246623,2017-4-6,Västerås kommun,Östra Hamnen,Bostadsrättslägenhet
Haga Parkgata 23A,55,2,3744,1300000,223636,2017-4-6,Västerås kommun,Haga,Bostadsrättslägenhet
Vetterslundsgatan 144,126,4,,2050000,,2017-4-6,Västerås kommun,Vetterslund,Par/Rad/Kedjehus
Östra Tullgatan  6,62,2,3628,2050000,233065,2017-4-6,Västerås kommun,Centrum/Östermalm,Bostadsrättslägenhet
Norra Skjutbanegatan 25D,69,2,3370,1430000,220665,2017-4-6,Västerås kommun,Norra Haga,Bostadsrättslägenhet
Växthusvägen 40,80,4,,2460000,,2017-4-6,Västerås kommun,Vega,Par/Rad/Kedjehus
Romfartuna valla 5,164,5,,1800000,,2017-4-6,Västerås kommun,Romfartuna,Villa
Böttigersgatan 6,100,5,,3500000,,2017-4-5,Västerås kommun,Nordanby,Villa
Håkantorpsgatan 64,132,5,,2200000,,2017-4-5,Västerås kommun,Skälby,Par/Rad/Kedjehus
Spantgatan 11C,41,5,2628,870000,220964,2017-4-5,Västerås kommun,Stohagen,Bostadsrättslägenhet
Öster Mälarstrands Allé 123,79,3,4584,2965000,237532,2017-4-5,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Mårtenshamnsvägen 5,116,4,,2600000,,2017-4-5,Västerås kommun,Harkie,Villa
Södra Ringvägen 2 E,76,3,4393,2710000,235658,2017-4-5,Västerås kommun,Östermalm,Bostadsrättslägenhet
Kopparbergsvägen 18A,52,2,3617,1295000,224904,2017-4-5,Västerås kommun,Centralt,Bostadsrättslägenhet
Tunbyvägen 42 A,73,5,5263,1625000,222109,2017-4-4,Västerås kommun,Vega,Bostadsrättslägenhet
Markörgatan 6B,74,3,4258,1295000,217500,2017-4-4,Västerås kommun,Haga,Bostadsrättslägenhet
Mässingvägen 10,104,5,,2500000,,2017-4-4,Västerås kommun,Skultuna,Par/Rad/Kedjehus
Välljärnsgatan 490,66,5,4018,660000,29925,2017-4-4,Västerås kommun,Bäckby,Bostadsrättslägenhet
Jakobsgatan 20,169,6,,4550000,,2017-4-4,Västerås kommun,Jakobsberg,Friliggande villa
Kungsfågelgatan 57,81,3,4994,880000,210824,2017-4-4,Västerås kommun,Råby,Bostadsrättslägenhet
Bondebacken 16,49,2,3211,1565000,231939,2017-4-3,Västerås kommun,Centralt - Oxbacken,Bostadsrättslägenhet
Klyvargatan 1,87,3,3261,2800000,232184,2017-4-3,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Utanbygatan 6A,47,1,3792,1175000,225000,2017-4-3,Västerås kommun,Centralt,Bostadsrättslägenhet
Rekylgatan 1,33,5,2286,750000,222388,2017-4-2,Västerås kommun,Haga,Bostadsrättslägenhet
Stentorpsgatan 19,56,2,3270,1145000,220446,2017-4-2,Västerås kommun,Malmaberg/ Stentorpet,Bostadsrättslägenhet
Lidmansvägen 1b,45,1,2080,1320000,229333,2017-4-2,Västerås kommun,Centralt/Djäkneberget,Bostadsrätt
Axel Oxenstiernas gata 48,72,3,3661,910000,212639,2017-4-2,Västerås kommun,Bäckby,Bostadsrättslägenhet
Grytahögsgatan 9,132,4,,3400000,,2017-4-1,Västerås kommun,Brandthovda,Villa
Rudbecksgatan 4B,29,1,1890,1160000,240000,2017-4-1,Västerås kommun,Centralt,Bostadsrättslägenhet
Flisavägen 36,74,9,4174,665000,28879,2017-3-31,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Syrenvägen 150,105,4,5379,1650000,215714,2017-3-31,Västerås kommun,Gryta,Bostadsrättslägenhet
Välljärnsgatan 490,84,5,4804,975000,211538,2017-3-31,Västerås kommun,Bäckby,Bostadsrättslägenhet
Backsippsgatan 13 B,68,3,4555,1000000,214706,2017-3-31,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Agnegatan 12B,43,6,1721,1347000,230894,2017-3-31,Västerås kommun,Aroslund/Blåsbo,Bostadsrättslägenhet
Gunnilbogatan 8,115,2,7176,1550000,213455,2017-3-31,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Vetterslundsgatan 52,76,5,4606,880000,211503,2017-3-31,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Lovisebergsvägen 2 C,59,3,4002,1550000,226271,2017-3-31,Västerås kommun,Centralt / Karlsdal,Bostadsrättslägenhet
Kumlagatan 3,79,5,4606,1420000,217862,2017-3-31,Västerås kommun,Odensvi,Bostadsrättslägenhet
Skogsduvevägen 7,68,3,4866,950000,213971,2017-3-30,Västerås kommun,Råby,Bostadsrättslägenhet
Lövhagsgatan 29,84,3,5333,700000,28333,2017-3-30,Västerås kommun,Råby,Bostadsrättslägenhet
Klockargatan 10B,77,3,3661,1650000,221429,2017-3-30,Västerås kommun,Klockartorpet,Bostadsrättslägenhet
Patentgatan 18,80,3,4000,2600000,232500,2017-3-30,Västerås kommun,Tegnérlunden,Bostadsrättslägenhet
Skiljeboplatsen 1 A,82,3,4469,2500000,230488,2017-3-30,Västerås kommun,SKILJEBO,Bostadsrättslägenhet
Backsippsgatan 13 B,68,3,4555,1050000,215441,2017-3-30,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Stockrosvägen 1,90,2,5420,1375000,215244,2017-3-30,Västerås kommun,Norra Gryta,Bostadsrättslägenhet
Blåklockevägen 11,160,6,,2800000,,2017-3-30,Västerås kommun,Norra Gryta,Par/Rad/Kedjehus
Höjdnätsvägen 8,126,5,,4485000,,2017-3-30,Västerås kommun,SKÄLBY,Friliggande villa
Flygplansgatan 13,124,7,,4220000,,2017-3-30,Västerås kommun,Berghamra,Friliggande villa
Rotorvägen 2,77,5,4797,1400000,218065,2017-3-29,Västerås kommun,Asea-stan,Bostadsrättslägenhet
Vallonvägen 66,121,4,,2300000,,2017-3-29,Västerås kommun,Skultuna,Friliggande villa
Skultunavägen 18 D,30,5,1874,815000,226721,2017-3-29,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Kumlagatan 9,62,5,3667,1200000,219200,2017-3-29,Västerås kommun,Odensvi,Bostadsrättslägenhet
Spantgatan 8B,26,5,2379,460000,217358,2017-3-29,Västerås kommun,Västra Stohagen,Bostadsrättslägenhet
Gulmårastigen 4B,43,5,2445,1150000,226437,2017-3-29,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Soldatgatan 44,78,3,3278,2400000,230769,2017-3-29,Västerås kommun,Viksäng,Bostadsrättslägenhet
Gransångargatan 71,103,5,,2720000,,2017-3-29,Västerås kommun,Fredriksberg / Råby,Par/Rad/Kedjehus
Åsgatan 4b,59,2,2406,1830000,231017,2017-3-28,Västerås kommun,Jakobsberg,Bostadsrättslägenhet
Rekylgatan 4,55,2,3575,1200000,221818,2017-3-28,Västerås kommun,Haga,Bostadsrättslägenhet
Mimergatan 1A,58,5,3468,2030000,234701,2017-3-27,Västerås kommun,Östermalm,Bostadsrättslägenhet
Stohagsvägen 29B,36,1,2872,680000,218889,2017-3-27,Västerås kommun,Stohagen,Bostadsrättslägenhet
Stohagsvägen 29 B,56,2,4377,850000,215179,2017-3-27,Västerås kommun,STOHAGEN,Bostadsrättslägenhet
Jakobsbergsplatsen 3B,105,4,4674,3000000,228571,2017-3-27,Västerås kommun,Jakobsberg,Bostadsrättslägenhet
Rekylgatan 4,36,5,2473,750000,220548,2017-3-26,Västerås kommun,Haga,Bostadsrättslägenhet
Gudruns Väg 39,142,6,,3200000,,2017-3-26,Västerås kommun,Irsta,Par/Rad/Kedjehus
Skultunavägen 30,281,11,,7000000,,2017-3-26,Västerås kommun,Blåsbo,Friliggande villa
Harakersgatan 17,120,5,,3025000,,2017-3-25,Västerås kommun,Malmaberg,Friliggande villa
Spinnfiskargatan 47,147,5,,3350000,,2017-3-25,Västerås kommun,Hamre,Par/Rad/Kedjehus
Gunnilbogatan 18 E,59,1,3852,710000,212014,2017-3-25,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Knotavägen 23,39,9,2748,490000,212281,2017-3-25,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Lakegatan 5,185,5,,5950000,,2017-3-24,Västerås kommun,Hamre,Friliggande villa
Ullvigatan 45 F,99,3,5866,1295000,213081,2017-3-24,Västerås kommun,Irsta,Bostadsrättslägenhet
Liegatan 214,103,4,,1850000,,2017-3-24,Västerås kommun,Hammarby,Par/Rad/Kedjehus
Vetterslundsgatan 20,124,5,7146,1195000,29637,2017-3-24,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Billsta Trädgårdsväg 7F,48,6,3767,950000,219547,2017-3-24,Västerås kommun,Billsta,Bostadsrättslägenhet
Benvägen 25,74,2,5237,615000,28311,2017-3-24,Västerås kommun,Benvägen 25,Bostadsrättslägenhet
Sjötullsgatan 6,127,4,6993,4100000,232283,2017-3-24,Västerås kommun,Östra hamnen,Bostadsrättslägenhet
Kohagsstigen 6,65,2,,1950000,,2017-3-24,Västerås kommun,Kvicksund,Friliggande villa
Sturegatan 7,76,2,4471,1815000,223882,2017-3-23,Västerås kommun,Centralt,Bostadsrättslägenhet
Blomstergatan 10,58,2,3387,1520000,226207,2017-3-23,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Ankargatan 21,41,3,2951,1595000,238620,2017-3-23,Västerås kommun,Öster Mälarstrand,Bostadsrättslägenhet
Arosvägen 8,188,7,,5780000,,2017-3-23,Västerås kommun,Blåsbo,Friliggande villa
Jakobsgatan 33 A,60,5,3660,950000,215702,2017-3-23,Västerås kommun,Jakobsberg,Bostadsrättslägenhet
Tackjärnsgatan 122,124,5,,2840000,,2017-3-22,Västerås kommun,Bäckby,Villa
Adolf Zethelius Gata 11,65,2,3290,1025000,215769,2017-3-22,Västerås kommun,Bäckby,Bostadsrättslägenhet
Skyttegatan 1C,59,5,3828,1230000,220672,2017-3-22,Västerås kommun,Haga,Bostadsrättslägenhet
Blåklockevägen 29,140,4,,3585000,,2017-3-22,Västerås kommun,Gryta,Villa
Lövhagsgatan 79,63,2,4000,730000,211587,2017-3-22,Västerås kommun,Råby,Bostadsrättslägenhet
Kolonivägen 18,25,2,,400000,,2017-3-22,Västerås kommun,Biskopsängen,Fritidshus
Färnebogatan 10 B,91,5,4164,1710000,218689,2017-3-22,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Benvägen 8,86,3,4312,960000,211163,2017-3-22,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Vetterslundsgatan 44,97,5,6020,1555000,215949,2017-3-21,Västerås kommun,Vetterslund,Bostadsrättslägenhet
Budkavlevägen 11,143,6,,3550000,,2017-3-21,Västerås kommun,Guldkullen/Norra Bjurhovda,Friliggande villa
Stockrosvägen 2,90,2,5420,1230000,213636,2017-3-21,Västerås kommun,Norra Gryta,Bostadsrättslägenhet
Gjutargatan 26 B,83,3,3986,2200000,226506,2017-3-21,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Kaserngatan 77,62,5,2747,1425000,222800,2017-3-20,Västerås kommun,Viksäng,Bostadsrättslägenhet
Rekylgatan 6,36,5,2324,850000,223288,2017-3-20,Västerås kommun,Haga,Bostadsrättslägenhet
Slagfjädergatan 6,119,5,,3600000,,2017-3-20,Västerås kommun,Norra Haga,Friliggande villa
Norra Floragatan 36,106,5,4054,2900000,227230,2017-3-20,Västerås kommun,Centralt/Djäkneberget/Oxbacken,Bostadsrättslägenhet
Odensvigatan 7,31,1,2096,725000,223387,2017-3-19,Västerås kommun,ODENSVI / MALMABERG,Bostadsrättslägenhet
Lövhagsgatan 19,84,3,5333,750000,28929,2017-3-19,Västerås kommun,Råby,Bostadsrättslägenhet
Drottninggatan 30 A,74,3,3947,1870000,225270,2017-3-19,Västerås kommun,Jakobsberg,Bostadsrättslägenhet
Knutsgatan 7,92,3,4271,3075000,233424,2017-3-18,Västerås kommun,Centralt,Bostadsrättslägenhet
Hagagatan 16,192,7,,5650000,,2017-3-18,Västerås kommun,Haga,Friliggande villa
Pionvägen 11,132,5,,2630000,,2017-3-18,Västerås kommun,Gryta,Friliggande villa
Vetterstorpsgatan  32,80,8,3972,1150000,214233,2017-3-17,Västerås kommun,Vetterstorpsgatan  32,Bostadsrättslägenhet
Spikverksgatan 234,132,5,,2700000,,2017-3-17,Västerås kommun,Bäckby,Par/Rad/Kedjehus
Heimers Väg 16,139,6,,3250000,,2017-3-17,Västerås kommun,Irsta,Friliggande villa
Spantgatan 4F,41,5,2303,1000000,224096,2017-3-17,Västerås kommun,Stohagen,Bostadsrättslägenhet
Utanbygatan 6 H,45,3,3676,1350000,229801,2017-3-17,Västerås kommun,Centralt,Bostadsrättslägenhet
Generatorgatan 3,103,5,5928,1915000,218592,2017-3-17,Västerås kommun,Aseastan,Bostadsrättslägenhet
Siggesborgsgatan 7B,75,3,3807,1495000,219933,2017-3-17,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Glaciärvägen 21,84,5,,2500000,,2017-3-16,Västerås kommun,Hökåsen,Friliggande villa
Bomansgatan 26C,38,5,2687,1025000,226623,2017-3-16,Västerås kommun,Kristiansborg,Bostadsrättslägenhet
Gunnilbogatan 28B,75,6,3758,1370000,218122,2017-3-16,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Haga Parkgata 9 A,37,1,2937,775000,220946,2017-3-16,Västerås kommun,Haga,Bostadsrättslägenhet
Diskusgatan 139,135,5,,2930000,,2017-3-16,Västerås kommun,Rönnby,Par/Rad/Kedjehus
Stentorpsgatan 21,59,2,3413,1125000,219068,2017-3-16,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Lovisebergsvägen 2A,50,2,3498,1450000,229000,2017-3-16,Västerås kommun,Centrum,Bostadsrättslägenhet
Smältverksgatan 122,61,2,3744,900000,214754,2017-3-15,Västerås kommun,Bäckby,Bostadsrättslägenhet
Statorvägen 1,63,2,3994,1500000,223810,2017-3-15,Västerås kommun,Asea-stan,Bostadsrättslägenhet
Rekylgatan 3,58,2,3759,1000000,217241,2017-3-15,Västerås kommun,Haga,Bostadsrättslägenhet
Flisavägen 13,88,5,4397,900000,210169,2017-3-15,Västerås kommun,Bjurhovda,Bostadsrättslägenhet
Mimergatan 4,81,5,4789,3050000,237423,2017-3-15,Västerås kommun,Centrum/Östermalm,Bostadsrättslägenhet
Barkarö Bygata 197,130,5,,2995000,,2017-3-15,Västerås kommun,Barkarö,Par/Rad/Kedjehus
Dragverksgatan 86,114,6,,2520000,,2017-3-15,Västerås kommun,Bäckby,Par/Rad/Kedjehus
Stentorpsgatan 26C,56,5,3314,1135000,220088,2017-3-15,Västerås kommun,Malmaberg,Bostadsrättslägenhet
Källhagsgatan 1C,42,2,2656,1010000,224048,2017-3-15,Västerås kommun,Haga,Bostadsrättslägenhet
Kärrbogatan 7,95,4,,2000000,,2017-3-15,Västerås kommun,Skiljebo,Par/Rad/Kedjehus
Bandverksgatan 78,91,3,,1775000,,2017-3-14,Västerås kommun,Bäckby,Par/Rad/Kedjehus
Kristinagatan 15 B,139,4,7072,4010000,228849,2017-3-14,Västerås kommun,Oxbacken,Bostadsrättslägenhet
Infanterigatan 152,115,4,,3225000,,2017-3-14,Västerås kommun,Viksäng,Par/Rad/Kedjehus
Axel Oxenstiernas Gata 14,78,3,3888,875000,211218,2017-3-14,Västerås kommun,Bäckby,Bostadsrättslägenhet
Skiljeboplatsen 1C,52,2,3054,1720000,233077,2017-3-13,Västerås kommun,Skiljebo,Bostadsrättslägenhet
Jonasborgsvägen 24A,360,11,,6100000,,2017-3-13,Västerås kommun,Skiljebo,Övrigt
Bandygatan 40,141,6,,3300000,,2017-3-13,Västerås kommun,Rönnby,Friliggande villa
Blomstergatan 2,53,2,3122,1230000,223208,2017-3-13,Västerås kommun,Gideonsberg,Bostadsrättslägenhet
Linnegatan 6,69,2,4007,1880000,227246,2017-3-13,Västerås kommun,Centrum,Bostadsrättslägenhet
Kristiansborgsallén 3B,51,2,3435,1300000,225490,2017-3-13,Västerås kommun,Kristiansborg/Centrum,Bostadsrättslägenhet
Ankargatan 29,80,3,4111,2800000,235000,2017-3-13,Västerås kommun,ÖSTER MÄLARSTRAND,Bostadsrättslägenhet
Föreningsgatan 8,51,2,3243,1450000,228431,2017-3-12,Västerås kommun,Blåsbo,Bostadsrättslägenhet
Norra Ringvägen 20B,49,5,2738,1650000,233333,2017-3-12,Västerås kommun,Norra Ringvägen 20B,Bostadsrättslägenhet
Dybecksgatan 20D,85,3,,2500000,,2017-3-11,Västerås kommun,Skallberget,Par/Rad/Kedjehus
Infanterigatan 66,113,4,,2770000,,2017-3-11,Västerås kommun,Viksäng,Par/Rad/Kedjehus
Nygårdsgatan 16,70,3,4026,2300000,232857,2017-3-11,Västerås kommun,Centrum-Karlsdal,Bostadsrättslägenhet
